timestamp,direction,size,price,level,market_price,proceeds,commission,slippage,leg,cost,matched_trades,mr_z,trend_score,breakout_risk_down,breakout_risk_up,range_pos,funding_rate,vol_score
2025-02-07 12:25:00+00:00,sell,0.03857015567739795,97686.08244490268,8,97704.9,3767.013853933545,0.7535534814830056,0.0,,,1.0,1.3517458048637285,0.9611827005406591,0.0,0.0,0.42804999999999965,0.0,0.046895387469506576
2025-02-07 12:35:00+00:00,sell,0.0386545350822625,97849.36370906132,7,97897.6,3781.56519793652,0.7564643324537947,0.0,,,1.0,2.146088292270135,0.957211476098123,0.0,0.0,0.4387555555555559,0.0,0.0
2025-02-07 12:47:00+00:00,sell,0.03776837148525443,98012.91789614366,6,97996.0,3701.047935796604,0.7403576586910591,0.0,,,2.0,2.2925750137748273,0.9701075893753671,0.0,0.0,0.44422222222222224,0.0,0.0
2025-02-07 13:05:00+00:00,buy,0.038752572922715514,97849.36370906132,6,97849.1,,0.7583829205153424,0.0,,3792.6729854972273,,1.3544069374692917,0.9668392270142996,0.0,0.0,0.43606111111111145,0.0,0.06604336663047204
2025-02-07 13:12:00+00:00,buy,0.03866024668462947,97686.08244490268,7,97702.7,,0.7553136089949981,0.0,,3777.3233585839853,,0.6623801574965745,0.9549184239017368,0.0,0.0,0.42792777777777763,0.0,0.15932740048437555
2025-02-07 13:23:00+00:00,buy,0.03857307328795847,97523.07364824117,8,97622.0,,0.7523529334201157,0.0,,3762.5170200339985,,0.24434636135845114,0.9227629256580361,0.0,0.0,0.42344444444444446,0.0,0.3602892809980416
2025-02-07 13:25:00+00:00,sell,0.03857307328795847,97686.08244490268,8,97709.9,3767.2988068773125,0.753610483472157,0.0,,,1.0,0.6243492851529416,0.9140202803010257,0.0,0.0,0.4283277777777775,0.0,0.37279781367998654
2025-02-07 13:30:00+00:00,sell,0.02651634886203957,98176.7454623375,5,97514.5,2602.7681750524375,0.5206577665638004,0.0,,,2.0,-0.2856411137609374,0.883903567868456,0.0,0.0,0.41747222222222224,0.0,1.0
2025-02-07 13:31:00+00:00,buy,0.03869327035869607,97514.4,8,97769.6,,0.7546302086132063,0.0,,3773.9056732746444,,0.8617782861725248,0.8778613464342875,0.0,0.0,0.4316444444444448,0.0,1.0
2025-02-07 13:32:00+00:00,buy,0.03863029548205689,97197.87163950183,10,97264.0,,0.7509565003321986,0.0,,3755.5334581613247,,-1.440989398020452,0.8474260106614746,0.0,0.0,0.40355555555555556,0.0,1.0
