timestamp,direction,size,price,level,market_price,cost,commission,slippage,mr_z,trend_score,proceeds,matched_trades
2025-08-01 12:09:00+00:00,sell,0.6543773905733931,115513.12546422616,8,115493.9,,15.117835523651456,0.0,2.004604836608339,0.9129271285754921,75574.05978273363,2.0
2025-08-01 12:17:00+00:00,buy,0.648364823799154,115328.59970469864,8,115335.9,74789.96222798542,14.955001445308023,0.0,1.2835059241010003,0.9591647327443349,,
2025-08-01 12:30:00+00:00,sell,0.6555023534883108,115513.12546422616,8,115566.0,,15.143825120118153,0.0,2.0664268652710014,0.9771669316419433,75703.98177547065,2.0
2025-08-01 12:31:00+00:00,sell,0.654642961980881,115697.94646496893,7,115651.9,,15.148169273786532,0.0,2.372511924683858,0.9790616213329143,75725.69819965887,2.0
2025-08-01 12:44:00+00:00,sell,0.3297160264538319,115883.06317931289,6,115881.2,,7.6417006249562816,0.0,2.9833320717732223,0.992399280034792,38200.86142415645,1.0
2025-08-01 12:45:00+00:00,buy,0.6550944194819444,115697.94646496893,6,115760.0,75808.23769053684,15.158615814944381,0.0,2.484249286454247,0.9929642631876366,,
2025-08-01 12:46:00+00:00,sell,0.6544896377026641,115883.06317931289,6,115846.1,,15.168852807220686,0.0,2.760328695049477,0.9935666305501657,75829.0951832962,2.0
2025-08-01 12:50:00+00:00,buy,0.6555811240837548,115697.94646496893,6,115644.0,75864.55967564596,15.169877959537285,0.0,1.870730078302383,0.9947562564575668,,
2025-08-01 12:54:00+00:00,sell,0.655110209249592,115883.06317931289,6,115882.8,,15.18323555357667,0.0,2.586547683183749,0.9955945113943341,75900.99453232977,1.0
2025-08-01 12:56:00+00:00,buy,0.6560693613116106,115697.94646496893,6,115674.1,75921.05901790554,15.181175568467417,0.0,1.8087176327099597,0.9959144840611621,,
2025-08-01 13:09:00+00:00,sell,0.6555663749447915,115883.06317931289,6,115872.9,,15.19380792919208,0.0,2.1359133462942648,0.9966826427853036,75953.84583803121,2.0
2025-08-01 13:20:00+00:00,buy,0.6565574630866606,115697.94646496893,6,115654.1,75977.54268541935,15.192470043075257,0.0,1.2112269355685306,0.997486462556493,,
